province,month,objective,p_esta,m_esta
สุโขทัย,กันยายน,ผลิต,5,3.15
สุโขทัย,กันยายน,บริการ,9,8.0
สุโขทัย,ตุลาคม,ขายส่ง/ขายปลีก,8,8.0
สุโขทัย,ตุลาคม,ผลิต,0,0.0
สุโขทัย,ตุลาคม,บริการ,9,8.5
สุโขทัย,พฤศจิกายน,ขายส่ง/ขายปลีก,8,11.51
สุโขทัย,พฤศจิกายน,ผลิต,1,1.0
สุโขทัย,พฤศจิกายน,บริการ,7,7.64
สุโขทัย,ธันวาคม,ขายส่ง/ขายปลีก,6,9.0
สุโขทัย,ธันวาคม,ผลิต,3,3.0
สุโขทัย,ธันวาคม,บริการ,5,3.3
อุตรดิตถ์,มกราคม,ขายส่ง/ขายปลีก,8,9.15
อุตรดิตถ์,มกราคม,ผลิต,2,2.5
อุตรดิตถ์,มกราคม,บริการ,13,15.7
อุตรดิตถ์,กุมภาพันธ์,ขายส่ง/ขายปลีก,7,9.5
อุตรดิตถ์,กุมภาพันธ์,ผลิต,4,5.5
อุตรดิตถ์,กุมภาพันธ์,บริการ,7,11.2
อุตรดิตถ์,มีนาคม,ขายส่ง/ขายปลีก,8,6.6
อุตรดิตถ์,มีนาคม,ผลิต,2,8.0
อุตรดิตถ์,มีนาคม,บริการ,0,0.0
อุตรดิตถ์,เมษายน,ขายส่ง/ขายปลีก,6,3.1
อุตรดิตถ์,เมษายน,ผลิต,2,5.0
อุตรดิตถ์,เมษายน,บริการ,6,14.0
อุตรดิตถ์,พฤษภาคม,ขายส่ง/ขายปลีก,4,8.2
อุตรดิตถ์,พฤษภาคม,ผลิต,1,0.3
อุตรดิตถ์,พฤษภาคม,บริการ,9,13.0
อุตรดิตถ์,มิถุนายน,ขายส่ง/ขายปลีก,9,8.545
อุตรดิตถ์,มิถุนายน,ผลิต,2,2.0
อุตรดิตถ์,มิถุนายน,บริการ,7,4.85
อุตรดิตถ์,กรกฎาคม,ขายส่ง/ขายปลีก,10,14.805
อุตรดิตถ์,กรกฎาคม,ผลิต,2,2.98
อุตรดิตถ์,กรกฎาคม,บริการ,14,22.3
อุตรดิตถ์,สิงหาคม,ขายส่ง/ขายปลีก,6,5.18
อุตรดิตถ์,สิงหาคม,ผลิต,1,5.0
อุตรดิตถ์,สิงหาคม,บริการ,9,11.68
อุตรดิตถ์,กันยายน,ขายส่ง/ขายปลีก,3,11.0
อุตรดิตถ์,กันยายน,ผลิต,1,1.0
อุตรดิตถ์,กันยายน,บริการ,4,7.0
อุตรดิตถ์,ตุลาคม,ขายส่ง/ขายปลีก,6,14.0
อุตรดิตถ์,ตุลาคม,ผลิต,2,5.002
อุตรดิตถ์,ตุลาคม,บริการ,4,8.5
อุตรดิตถ์,พฤศจิกายน,ขายส่ง/ขายปลีก,3,1.51
อุตรดิตถ์,พฤศจิกายน,ผลิต,1,1.0
อุตรดิตถ์,พฤศจิกายน,บริการ,2,2.0
อุตรดิตถ์,ธันวาคม,ขายส่ง/ขายปลีก,2,2.0
อุตรดิตถ์,ธันวาคม,ผลิต,0,0.0
อุตรดิตถ์,ธันวาคม,บริการ,4,1.22
อุทัยธานี,มกราคม,ขายส่ง/ขายปลีก,4,12.0
อุทัยธานี,มกราคม,ผลิต,1,1.0
อุทัยธานี,มกราคม,บริการ,1,5.0
อุทัยธานี,กุมภาพันธ์,ขายส่ง/ขายปลีก,2,169.0
อุทัยธานี,กุมภาพันธ์,ผลิต,0,0.0
อุทัยธานี,กุมภาพันธ์,บริการ,3,6.1
อุทัยธานี,มีนาคม,ขายส่ง/ขายปลีก,3,3.0
อุทัยธานี,มีนาคม,ผลิต,1,5.0
อุทัยธานี,มีนาคม,บริการ,2,1.1
อุทัยธานี,เมษายน,ขายส่ง/ขายปลีก,1,1.0
อุทัยธานี,เมษายน,ผลิต,1,1.0
อุทัยธานี,เมษายน,บริการ,1,1.0
อุทัยธานี,พฤษภาคม,ขายส่ง/ขายปลีก,2,1.5
อุทัยธานี,พฤษภาคม,ผลิต,0,0.0
อุทัยธานี,พฤษภาคม,บริการ,4,4.0
อุทัยธานี,มิถุนายน,ขายส่ง/ขายปลีก,1,1.0
อุทัยธานี,มิถุนายน,ผลิต,0,0.0
อุทัยธานี,มิถุนายน,บริการ,5,4.2
อุทัยธานี,กรกฎาคม,ขายส่ง/ขายปลีก,4,2.2
อุทัยธานี,กรกฎาคม,ผลิต,0,0.0
อุทัยธานี,กรกฎาคม,บริการ,4,12.5
อุทัยธานี,สิงหาคม,ขายส่ง/ขายปลีก,4,4.1
อุทัยธานี,สิงหาคม,ผลิต,0,0.0
อุทัยธานี,สิงหาคม,บริการ,3,3.0
อุทัยธานี,กันยายน,ขายส่ง/ขายปลีก,4,2.4
อุทัยธานี,กันยายน,ผลิต,1,5.0
อุทัยธานี,กันยายน,บริการ,1,1.0
อุทัยธานี,ตุลาคม,ขายส่ง/ขายปลีก,7,9.3
อุทัยธานี,ตุลาคม,ผลิต,1,0.5
อุทัยธานี,ตุลาคม,บริการ,5,6.0
อุทัยธานี,พฤศจิกายน,ขายส่ง/ขายปลีก,2,2.0
อุทัยธานี,พฤศจิกายน,ผลิต,0,0.0
อุทัยธานี,พฤศจิกายน,บริการ,6,14.0
อุทัยธานี,ธันวาคม,ขายส่ง/ขายปลีก,5,4.9
อุทัยธานี,ธันวาคม,ผลิต,0,0.0
อุทัยธานี,ธันวาคม,บริการ,3,10.0
กระบี่,มกราคม,ขายส่ง/ขายปลีก,10,10.7
กระบี่,มกราคม,ผลิต,2,7.0
กระบี่,มกราคม,บริการ,35,85.7
กระบี่,กุมภาพันธ์,ขายส่ง/ขายปลีก,6,8.0
กระบี่,กุมภาพันธ์,ผลิต,3,3.0
กระบี่,กุมภาพันธ์,บริการ,24,40.4
กระบี่,มีนาคม,ขายส่ง/ขายปลีก,4,6.5
กระบี่,มีนาคม,ผลิต,0,0.0
กระบี่,มีนาคม,บริการ,34,51.06
กระบี่,เมษายน,ขายส่ง/ขายปลีก,9,7.75
กระบี่,เมษายน,ผลิต,0,0.0
กระบี่,เมษายน,บริการ,29,52.4
กระบี่,พฤษภาคม,ขายส่ง/ขายปลีก,8,10.1
กระบี่,พฤษภาคม,ผลิต,0,0.0
กระบี่,พฤษภาคม,บริการ,30,73.0
กระบี่,มิถุนายน,ขายส่ง/ขายปลีก,8,12.3
กระบี่,มิถุนายน,ผลิต,2,1.8
กระบี่,มิถุนายน,บริการ,34,74.8
กระบี่,กรกฎาคม,ขายส่ง/ขายปลีก,3,4.0
กระบี่,กรกฎาคม,ผลิต,2,4.5
กระบี่,กรกฎาคม,บริการ,31,53.8
กระบี่,สิงหาคม,ขายส่ง/ขายปลีก,5,7.5
กระบี่,สิงหาคม,ผลิต,3,259.7858
กระบี่,สิงหาคม,บริการ,37,100.65
กระบี่,กันยายน,ขายส่ง/ขายปลีก,5,9.2
กระบี่,กันยายน,ผลิต,0,0.0
กระบี่,กันยายน,บริการ,30,50.15
กระบี่,ตุลาคม,ขายส่ง/ขายปลีก,10,11.9
กระบี่,ตุลาคม,ผลิต,1,0.5
กระบี่,ตุลาคม,บริการ,30,45.2
กระบี่,พฤศจิกายน,ขายส่ง/ขายปลีก,6,10.5
กระบี่,พฤศจิกายน,ผลิต,0,0.0
กระบี่,พฤศจิกายน,บริการ,21,43.35
กระบี่,ธันวาคม,ขายส่ง/ขายปลีก,4,3.5
กระบี่,ธันวาคม,ผลิต,3,3.5
กระบี่,ธันวาคม,บริการ,14,27.0
ชุมพร,มกราคม,ขายส่ง/ขายปลีก,14,21.4
ชุมพร,มกราคม,ผลิต,1,1.0
ชุมพร,มกราคม,บริการ,10,16.0
ชุมพร,กุมภาพันธ์,ขายส่ง/ขายปลีก,13,27.8
ชุมพร,กุมภาพันธ์,ผลิต,1,2.0
ชุมพร,กุมภาพันธ์,บริการ,10,7.238
ชุมพร,มีนาคม,ขายส่ง/ขายปลีก,7,7.3
ชุมพร,มีนาคม,ผลิต,3,3.5
ชุมพร,มีนาคม,บริการ,10,10.0
ชุมพร,เมษายน,ขายส่ง/ขายปลีก,10,16.0
ชุมพร,เมษายน,ผลิต,0,0.0
ชุมพร,เมษายน,บริการ,7,17.0
ชุมพร,พฤษภาคม,ขายส่ง/ขายปลีก,9,8.605
ชุมพร,พฤษภาคม,ผลิต,1,1.0
ชุมพร,พฤษภาคม,บริการ,5,8.5
ชุมพร,มิถุนายน,ขายส่ง/ขายปลีก,9,16.3
ชุมพร,มิถุนายน,ผลิต,1,0.2
ชุมพร,มิถุนายน,บริการ,8,22.0
ชุมพร,กรกฎาคม,ขายส่ง/ขายปลีก,7,13.0
ชุมพร,กรกฎาคม,ผลิต,3,3.0
ชุมพร,กรกฎาคม,บริการ,6,9.5
ชุมพร,สิงหาคม,ขายส่ง/ขายปลีก,14,29.9
ชุมพร,สิงหาคม,ผลิต,1,1.0
ชุมพร,สิงหาคม,บริการ,14,14.15
ชุมพร,กันยายน,ขายส่ง/ขายปลีก,18,21.8
ชุมพร,กันยายน,ผลิต,1,1.0
ชุมพร,กันยายน,บริการ,10,20.0
ชุมพร,ตุลาคม,ขายส่ง/ขายปลีก,6,15.0
ชุมพร,ตุลาคม,ผลิต,2,1.1
ชุมพร,ตุลาคม,บริการ,8,15.25
ชุมพร,พฤศจิกายน,ขายส่ง/ขายปลีก,11,14.95
ชุมพร,พฤศจิกายน,ผลิต,0,0.0
ชุมพร,พฤศจิกายน,บริการ,11,10.11
ชุมพร,ธันวาคม,ขายส่ง/ขายปลีก,10,15.8
ชุมพร,ธันวาคม,ผลิต,1,0.5
ชุมพร,ธันวาคม,บริการ,5,2.5
ตรัง,มกราคม,ขายส่ง/ขายปลีก,7,10.8
ตรัง,มกราคม,ผลิต,1,1.0
ตรัง,มกราคม,บริการ,18,79.18
ตรัง,กุมภาพันธ์,ขายส่ง/ขายปลีก,13,22.0009
ตรัง,กุมภาพันธ์,ผลิต,1,1.0
ตรัง,กุมภาพันธ์,บริการ,9,13.1
ตรัง,มีนาคม,ขายส่ง/ขายปลีก,7,11.85
ตรัง,มีนาคม,ผลิต,0,0.0
ตรัง,มีนาคม,บริการ,10,8.8
ตรัง,เมษายน,ขายส่ง/ขายปลีก,2,3.0
ตรัง,เมษายน,ผลิต,1,1.0
ตรัง,เมษายน,บริการ,8,8.3
ตรัง,พฤษภาคม,ขายส่ง/ขายปลีก,15,11.6
ตรัง,พฤษภาคม,ผลิต,0,0.0
ตรัง,พฤษภาคม,บริการ,5,5.0
ตรัง,มิถุนายน,ขายส่ง/ขายปลีก,8,9.4
ตรัง,มิถุนายน,ผลิต,2,2.5
ตรัง,มิถุนายน,บริการ,8,17.12
ตรัง,กรกฎาคม,ขายส่ง/ขายปลีก,11,11.5
ตรัง,กรกฎาคม,ผลิต,3,4.0
ตรัง,กรกฎาคม,บริการ,8,8.5
ตรัง,สิงหาคม,ขายส่ง/ขายปลีก,5,6.5
ตรัง,สิงหาคม,ผลิต,1,1.0
ตรัง,สิงหาคม,บริการ,11,20.82
ตรัง,กันยายน,ขายส่ง/ขายปลีก,9,7.76
ตรัง,กันยายน,ผลิต,1,1.0
ตรัง,กันยายน,บริการ,16,23.8
ตรัง,ตุลาคม,ขายส่ง/ขายปลีก,3,2.5
ตรัง,ตุลาคม,ผลิต,3,3.0
ตรัง,ตุลาคม,บริการ,4,7.5
ตรัง,พฤศจิกายน,ขายส่ง/ขายปลีก,4,8.0
ตรัง,พฤศจิกายน,ผลิต,0,0.0
ตรัง,พฤศจิกายน,บริการ,3,11.1
ตรัง,ธันวาคม,ขายส่ง/ขายปลีก,2,1.5
ตรัง,ธันวาคม,ผลิต,2,1.5
ตรัง,ธันวาคม,บริการ,4,3.15
นครศรีธรรมราช,มกราคม,ขายส่ง/ขายปลีก,26,26.9
นครศรีธรรมราช,มกราคม,ผลิต,4,6.0
นครศรีธรรมราช,มกราคม,บริการ,18,19.05
นครศรีธรรมราช,กุมภาพันธ์,ขายส่ง/ขายปลีก,25,35.2
นครศรีธรรมราช,กุมภาพันธ์,ผลิต,3,1.8
นครศรีธรรมราช,กุมภาพันธ์,บริการ,36,45.9
นครศรีธรรมราช,มีนาคม,ขายส่ง/ขายปลีก,25,29.85
นครศรีธรรมราช,มีนาคม,ผลิต,6,41.75
นครศรีธรรมราช,มีนาคม,บริการ,28,41.1
นครศรีธรรมราช,เมษายน,ขายส่ง/ขายปลีก,24,23.994
นครศรีธรรมราช,เมษายน,ผลิต,0,0.0
นครศรีธรรมราช,เมษายน,บริการ,24,98.7
นครศรีธรรมราช,พฤษภาคม,ขายส่ง/ขายปลีก,19,26.1
นครศรีธรรมราช,พฤษภาคม,ผลิต,1,0.5
นครศรีธรรมราช,พฤษภาคม,บริการ,19,26.0
นครศรีธรรมราช,มิถุนายน,ขายส่ง/ขายปลีก,14,28.3
นครศรีธรรมราช,มิถุนายน,ผลิต,5,7.916
นครศรีธรรมราช,มิถุนายน,บริการ,27,32.105
นครศรีธรรมราช,กรกฎาคม,ขายส่ง/ขายปลีก,25,22.95
นครศรีธรรมราช,กรกฎาคม,ผลิต,1,1.0
นครศรีธรรมราช,กรกฎาคม,บริการ,36,33.9
นครศรีธรรมราช,สิงหาคม,ขายส่ง/ขายปลีก,32,49.35
นครศรีธรรมราช,สิงหาคม,ผลิต,9,8.7
นครศรีธรรมราช,สิงหาคม,บริการ,30,42.1
นครศรีธรรมราช,กันยายน,ขายส่ง/ขายปลีก,21,25.8
นครศรีธรรมราช,กันยายน,ผลิต,6,10.5
นครศรีธรรมราช,กันยายน,บริการ,30,33.201
นครศรีธรรมราช,ตุลาคม,ขายส่ง/ขายปลีก,14,18.5
นครศรีธรรมราช,ตุลาคม,ผลิต,1,2.0
นครศรีธรรมราช,ตุลาคม,บริการ,25,40.82
นครศรีธรรมราช,พฤศจิกายน,ขายส่ง/ขายปลีก,20,23.15
นครศรีธรรมราช,พฤศจิกายน,ผลิต,3,3.0
นครศรีธรรมราช,พฤศจิกายน,บริการ,20,29.2
นครศรีธรรมราช,ธันวาคม,ขายส่ง/ขายปลีก,10,12.55
นครศรีธรรมราช,ธันวาคม,ผลิต,3,6.08
นครศรีธรรมราช,ธันวาคม,บริการ,19,27.685
นราธิวาส,มกราคม,ขายส่ง/ขายปลีก,4,8.0
นราธิวาส,มกราคม,ผลิต,0,0.0
นราธิวาส,มกราคม,บริการ,10,10.5
นราธิวาส,กุมภาพันธ์,ขายส่ง/ขายปลีก,5,11.4
นราธิวาส,กุมภาพันธ์,ผลิต,3,1.2
นราธิวาส,กุมภาพันธ์,บริการ,7,5.3
นราธิวาส,มีนาคม,ขายส่ง/ขายปลีก,24,19.4
นราธิวาส,มีนาคม,ผลิต,0,0.0
นราธิวาส,มีนาคม,บริการ,4,7.05
นราธิวาส,เมษายน,ขายส่ง/ขายปลีก,5,5.0
นราธิวาส,เมษายน,ผลิต,1,1.0
นราธิวาส,เมษายน,บริการ,6,11.0
นราธิวาส,พฤษภาคม,ขายส่ง/ขายปลีก,6,6.35
นราธิวาส,พฤษภาคม,ผลิต,1,1.0
นราธิวาส,พฤษภาคม,บริการ,9,12.515
นราธิวาส,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
นราธิวาส,มิถุนายน,ผลิต,2,1.2
นราธิวาส,มิถุนายน,บริการ,9,7.5
นราธิวาส,กรกฎาคม,ขายส่ง/ขายปลีก,3,3.0
นราธิวาส,กรกฎาคม,ผลิต,0,0.0
นราธิวาส,กรกฎาคม,บริการ,9,19.0
นราธิวาส,สิงหาคม,ขายส่ง/ขายปลีก,5,13.0
นราธิวาส,สิงหาคม,ผลิต,1,1.0
นราธิวาส,สิงหาคม,บริการ,9,24.9
นราธิวาส,กันยายน,ขายส่ง/ขายปลีก,7,7.201
นราธิวาส,กันยายน,ผลิต,0,0.0
นราธิวาส,กันยายน,บริการ,8,13.0
นราธิวาส,ตุลาคม,ขายส่ง/ขายปลีก,5,8.6
นราธิวาส,ตุลาคม,ผลิต,0,0.0
นราธิวาส,ตุลาคม,บริการ,4,4.0
นราธิวาส,พฤศจิกายน,ขายส่ง/ขายปลีก,4,8.0
นราธิวาส,พฤศจิกายน,ผลิต,0,0.0
นราธิวาส,พฤศจิกายน,บริการ,7,9.5
นราธิวาส,ธันวาคม,ขายส่ง/ขายปลีก,5,2.53
นราธิวาส,ธันวาคม,ผลิต,0,0.0
นราธิวาส,ธันวาคม,บริการ,4,4.0
ปัตตานี,มกราคม,ขายส่ง/ขายปลีก,7,25.2
ปัตตานี,มกราคม,ผลิต,1,1.0
ปัตตานี,มกราคม,บริการ,7,9.5
ปัตตานี,กุมภาพันธ์,ขายส่ง/ขายปลีก,4,7.05
ปัตตานี,กุมภาพันธ์,ผลิต,1,1.0
ปัตตานี,กุมภาพันธ์,บริการ,9,13.5
ปัตตานี,มีนาคม,ขายส่ง/ขายปลีก,8,4.7
ปัตตานี,มีนาคม,ผลิต,1,5.0
ปัตตานี,มีนาคม,บริการ,7,9.1
ปัตตานี,เมษายน,ขายส่ง/ขายปลีก,15,25.4
ปัตตานี,เมษายน,ผลิต,1,0.5
ปัตตานี,เมษายน,บริการ,7,110.0
ปัตตานี,พฤษภาคม,ขายส่ง/ขายปลีก,6,6.6
ปัตตานี,พฤษภาคม,ผลิต,2,2.0
ปัตตานี,พฤษภาคม,บริการ,5,6.0
ปัตตานี,มิถุนายน,ขายส่ง/ขายปลีก,4,3.3
ปัตตานี,มิถุนายน,ผลิต,1,0.4
ปัตตานี,มิถุนายน,บริการ,4,8.0
ปัตตานี,กรกฎาคม,ขายส่ง/ขายปลีก,8,8.05
ปัตตานี,กรกฎาคม,ผลิต,1,0.1
ปัตตานี,กรกฎาคม,บริการ,4,9.5
ปัตตานี,สิงหาคม,ขายส่ง/ขายปลีก,7,8.7
ปัตตานี,สิงหาคม,ผลิต,0,0.0
ปัตตานี,สิงหาคม,บริการ,10,18.3
ปัตตานี,กันยายน,ขายส่ง/ขายปลีก,4,2.6
ปัตตานี,กันยายน,ผลิต,0,0.0
ปัตตานี,กันยายน,บริการ,2,6.0
ปัตตานี,ตุลาคม,ขายส่ง/ขายปลีก,7,11.3
ปัตตานี,ตุลาคม,ผลิต,0,0.0
ปัตตานี,ตุลาคม,บริการ,4,3.1
ปัตตานี,พฤศจิกายน,ขายส่ง/ขายปลีก,2,3.0
ปัตตานี,พฤศจิกายน,ผลิต,1,1.0
ปัตตานี,พฤศจิกายน,บริการ,8,5.65
ปัตตานี,ธันวาคม,ขายส่ง/ขายปลีก,6,10.6
ปัตตานี,ธันวาคม,ผลิต,1,1.0
ปัตตานี,ธันวาคม,บริการ,3,7.3
พังงา,มกราคม,ขายส่ง/ขายปลีก,5,7.0
พังงา,มกราคม,ผลิต,1,1.0
พังงา,มกราคม,บริการ,13,23.8
พังงา,กุมภาพันธ์,ขายส่ง/ขายปลีก,3,3.0
พังงา,กุมภาพันธ์,ผลิต,0,0.0
พังงา,กุมภาพันธ์,บริการ,14,15.6
พังงา,มีนาคม,ขายส่ง/ขายปลีก,0,0.0
พังงา,มีนาคม,ผลิต,0,0.0
พังงา,มีนาคม,บริการ,17,21.2
พังงา,เมษายน,ขายส่ง/ขายปลีก,0,0.0
พังงา,เมษายน,ผลิต,1,4.0
พังงา,เมษายน,บริการ,12,209.8001
พังงา,พฤษภาคม,ขายส่ง/ขายปลีก,2,1.1
พังงา,พฤษภาคม,ผลิต,0,0.0
พังงา,พฤษภาคม,บริการ,14,34.0
พังงา,มิถุนายน,ขายส่ง/ขายปลีก,6,5.2
พังงา,มิถุนายน,ผลิต,0,0.0
พังงา,มิถุนายน,บริการ,5,9.0
พังงา,กรกฎาคม,ขายส่ง/ขายปลีก,4,5.803
พังงา,กรกฎาคม,ผลิต,0,0.0
พังงา,กรกฎาคม,บริการ,21,30.619289
พังงา,สิงหาคม,ขายส่ง/ขายปลีก,2,2.0
พังงา,สิงหาคม,ผลิต,0,0.0
พังงา,สิงหาคม,บริการ,16,28.1
พังงา,กันยายน,ขายส่ง/ขายปลีก,1,0.5
พังงา,กันยายน,ผลิต,5,13.3
พังงา,กันยายน,บริการ,13,20.37
พังงา,ตุลาคม,ขายส่ง/ขายปลีก,2,4.0
พังงา,ตุลาคม,ผลิต,2,10.0
พังงา,ตุลาคม,บริการ,13,19.7
พังงา,พฤศจิกายน,ขายส่ง/ขายปลีก,4,8.0
พังงา,พฤศจิกายน,ผลิต,2,2.0
พังงา,พฤศจิกายน,บริการ,9,11.5
พังงา,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
พังงา,ธันวาคม,ผลิต,1,1.0
พังงา,ธันวาคม,บริการ,3,4.0
พัทลุง,มกราคม,ขายส่ง/ขายปลีก,4,4.5
พัทลุง,มกราคม,ผลิต,1,0.03
พัทลุง,มกราคม,บริการ,13,13.0
พัทลุง,กุมภาพันธ์,ขายส่ง/ขายปลีก,7,8.0
พัทลุง,กุมภาพันธ์,ผลิต,4,8.0
พัทลุง,กุมภาพันธ์,บริการ,6,5.65
พัทลุง,มีนาคม,ขายส่ง/ขายปลีก,5,8.0
พัทลุง,มีนาคม,ผลิต,1,0.1
พัทลุง,มีนาคม,บริการ,7,24.1
พัทลุง,เมษายน,ขายส่ง/ขายปลีก,5,4.0
พัทลุง,เมษายน,ผลิต,2,2.0
พัทลุง,เมษายน,บริการ,8,14.6
พัทลุง,พฤษภาคม,ขายส่ง/ขายปลีก,6,5.6
พัทลุง,พฤษภาคม,ผลิต,0,0.0
พัทลุง,พฤษภาคม,บริการ,7,10.0
พัทลุง,มิถุนายน,ขายส่ง/ขายปลีก,9,10.1
พัทลุง,มิถุนายน,ผลิต,2,2.0
พัทลุง,มิถุนายน,บริการ,10,11.01
พัทลุง,กรกฎาคม,ขายส่ง/ขายปลีก,3,6.3
พัทลุง,กรกฎาคม,ผลิต,2,2.6
พัทลุง,กรกฎาคม,บริการ,8,10.9
พัทลุง,สิงหาคม,ขายส่ง/ขายปลีก,8,4.2
พัทลุง,สิงหาคม,ผลิต,2,2.0
พัทลุง,สิงหาคม,บริการ,6,10.75
พัทลุง,กันยายน,ขายส่ง/ขายปลีก,3,5.0
พัทลุง,กันยายน,ผลิต,3,3.0
พัทลุง,กันยายน,บริการ,11,14.2
พัทลุง,ตุลาคม,ขายส่ง/ขายปลีก,7,5.7
พัทลุง,ตุลาคม,ผลิต,1,2.0
พัทลุง,ตุลาคม,บริการ,10,8.4
พัทลุง,พฤศจิกายน,ขายส่ง/ขายปลีก,5,4.3
พัทลุง,พฤศจิกายน,ผลิต,0,0.0
พัทลุง,พฤศจิกายน,บริการ,8,14.3
พัทลุง,ธันวาคม,ขายส่ง/ขายปลีก,2,5.5
พัทลุง,ธันวาคม,ผลิต,1,1.0
พัทลุง,ธันวาคม,บริการ,4,4.7
ภูเก็ต,มกราคม,ขายส่ง/ขายปลีก,39,80.75
ภูเก็ต,มกราคม,ผลิต,13,25.0
ภูเก็ต,มกราคม,บริการ,215,499.0
ภูเก็ต,กุมภาพันธ์,ขายส่ง/ขายปลีก,29,47.3
ภูเก็ต,กุมภาพันธ์,ผลิต,7,8.3
ภูเก็ต,กุมภาพันธ์,บริการ,220,714.534
ภูเก็ต,มีนาคม,ขายส่ง/ขายปลีก,42,89.27
ภูเก็ต,มีนาคม,ผลิต,13,29.0
ภูเก็ต,มีนาคม,บริการ,226,541.87
ภูเก็ต,เมษายน,ขายส่ง/ขายปลีก,29,57.0
ภูเก็ต,เมษายน,ผลิต,5,10.0
ภูเก็ต,เมษายน,บริการ,181,679.36
ภูเก็ต,พฤษภาคม,ขายส่ง/ขายปลีก,32,59.28
ภูเก็ต,พฤษภาคม,ผลิต,8,17.9
ภูเก็ต,พฤษภาคม,บริการ,213,677.482
ภูเก็ต,มิถุนายน,ขายส่ง/ขายปลีก,27,40.81
ภูเก็ต,มิถุนายน,ผลิต,6,11.41
ภูเก็ต,มิถุนายน,บริการ,255,759.4
ภูเก็ต,กรกฎาคม,ขายส่ง/ขายปลีก,32,60.3
ภูเก็ต,กรกฎาคม,ผลิต,9,11.91
ภูเก็ต,กรกฎาคม,บริการ,180,446.7
ภูเก็ต,สิงหาคม,ขายส่ง/ขายปลีก,31,47.81
ภูเก็ต,สิงหาคม,ผลิต,6,15.5
ภูเก็ต,สิงหาคม,บริการ,178,426.38
ภูเก็ต,กันยายน,ขายส่ง/ขายปลีก,34,80.9
ภูเก็ต,กันยายน,ผลิต,7,19.0
ภูเก็ต,กันยายน,บริการ,205,471.87
ภูเก็ต,ตุลาคม,ขายส่ง/ขายปลีก,41,62.28
ภูเก็ต,ตุลาคม,ผลิต,4,13.0
ภูเก็ต,ตุลาคม,บริการ,190,691.51
ภูเก็ต,พฤศจิกายน,ขายส่ง/ขายปลีก,19,29.5
ภูเก็ต,พฤศจิกายน,ผลิต,10,20.1
ภูเก็ต,พฤศจิกายน,บริการ,169,389.52
ภูเก็ต,ธันวาคม,ขายส่ง/ขายปลีก,19,32.0
ภูเก็ต,ธันวาคม,ผลิต,3,4.0
ภูเก็ต,ธันวาคม,บริการ,150,324.165
ยะลา,มกราคม,ขายส่ง/ขายปลีก,9,10.3
ยะลา,มกราคม,ผลิต,0,0.0
ยะลา,มกราคม,บริการ,8,6.0
